ID,CUARTO,COMPARTIDA,RESTAURANTE,SALADEESTUDIO,SALAESPARCIMIENTO,GYM,PRECIO,IDVIVIENDA
400083,83,1,0,1,1,1,400000
400084,84,0,1,0,1,1,400000
400085,85,1,1,1,0,1,400000
400086,86,0,0,1,0,1,400000
400087,87,1,0,0,0,1,400000
400088,88,0,0,1,0,0,400000
400089,89,0,0,1,1,0,400000
400090,90,0,1,0,0,1,400000
400091,91,1,0,0,1,0,400000
400092,92,0,0,0,0,1,400000
400093,93,1,1,0,0,0,400000
400094,94,0,1,1,1,0,400000
400095,95,0,1,1,1,0,400000
400096,96,1,0,1,0,1,400000
400097,97,1,0,0,1,1,400000
400098,98,0,1,0,0,0,400000
400099,99,1,1,1,0,0,400000
400100,100,1,0,0,0,0,400000
400101,101,0,0,0,0,1,400000
400102,102,1,1,0,1,0,400000
400103,103,1,0,1,1,0,400000
400104,104,0,1,1,0,0,400000
400105,105,1,0,0,1,0,400000
400106,106,0,0,0,1,1,400000
400107,107,0,0,1,1,1,400000
400108,108,1,1,0,1,0,400000
400109,109,1,1,1,1,1,400000
400110,110,1,0,1,0,1,400000
400111,111,1,0,1,1,0,400000
400112,112,0,0,1,1,1,400000
400113,113,0,0,1,0,0,400000
400114,114,1,0,1,0,0,400000
400115,115,0,1,1,0,1,400000
400116,116,1,1,0,0,1,400000
400117,117,1,1,0,0,0,400000
400118,118,0,1,0,0,0,400000
400119,119,0,0,0,0,1,400000
400120,120,0,0,1,1,0,400000
400121,121,0,1,1,1,1,400000
400122,122,1,1,1,1,0,400000
400123,123,1,0,0,0,0,400000
400124,124,1,1,0,1,1,400000
400125,125,1,0,0,1,0,400000
400126,126,0,0,0,1,0,400000
400127,127,0,0,1,0,1,400000
400128,128,1,0,0,0,1,400000
400129,129,1,0,0,1,0,400000
400130,130,0,1,1,0,1,400000
400131,131,0,0,0,0,1,400000
400132,132,0,0,0,0,0,400000
400133,133,1,0,1,1,0,400000
400134,134,1,0,0,1,1,400000
400135,135,0,0,1,1,1,400000
400136,136,1,0,1,0,1,400000
400137,137,1,1,0,1,1,400000
400138,138,0,0,1,1,1,400000
400139,139,0,1,1,1,0,400000
400140,140,1,1,1,0,1,400000
400141,141,1,1,0,1,0,400000
400142,142,0,1,0,1,1,400000
400143,143,1,1,0,1,1,400000
400144,144,1,0,1,1,1,400000
400145,145,0,0,1,0,0,400000
400146,146,1,0,0,1,0,400000
400147,147,0,1,0,1,1,400000
400148,148,0,0,0,1,1,400000
400149,149,1,0,0,0,0,400000
400150,0,1,1,1,0,1,400001
400151,1,1,0,0,1,1,400001
400152,2,1,0,1,1,0,400001
400153,3,1,1,1,0,0,400001
400154,4,0,1,1,1,1,400001
400155,5,1,1,1,0,0,400001
400156,6,1,0,0,0,1,400001
400157,7,1,1,0,0,1,400001
400158,8,1,0,1,1,1,400001
400159,9,0,0,1,0,0,400001
400160,10,1,1,1,1,0,400001
400161,11,1,1,1,0,0,400001
400162,12,1,1,1,1,1,400001
400163,13,1,0,0,1,1,400001
400164,14,1,1,0,0,1,400001
400165,15,1,0,0,1,1,400001
400166,16,1,0,0,1,1,400001
400167,17,1,1,0,1,0,400001
400168,18,0,1,0,0,0,400001
400169,19,0,0,1,1,0,400001
400170,20,1,0,0,1,1,400001
400171,21,0,1,0,1,1,400001
400172,22,1,1,0,0,1,400001
400173,23,1,1,0,1,1,400001
400174,24,1,0,1,1,0,400001
400175,25,1,0,1,1,0,400001
400176,26,0,0,1,1,1,400001
400177,27,0,0,0,1,1,400001
400178,28,1,0,1,0,1,400001
400179,29,1,0,0,1,0,400001
400180,30,1,0,1,1,1,400001
400181,31,0,1,0,0,0,400001
400182,32,0,0,1,0,1,400001
400183,33,1,0,1,0,0,400001
400184,34,0,1,1,1,0,400001
400185,35,1,0,0,0,0,400001
400186,36,0,1,1,1,0,400001
400187,37,0,0,0,1,0,400001
400188,38,1,0,0,1,1,400001
400189,39,1,0,0,1,1,400001
400190,40,0,1,0,1,1,400001
400191,41,1,1,1,1,0,400001
400192,42,0,0,0,1,0,400001
400193,43,1,0,1,0,0,400001
400194,44,0,1,0,0,1,400001
400195,45,0,0,1,1,0,400001
400196,46,0,1,0,0,1,400001
400197,47,0,0,0,1,1,400001
400198,48,1,1,1,1,1,400001
400199,49,0,1,1,1,1,400001
400200,50,1,1,0,1,1,400001
400201,51,0,0,1,0,0,400001
400202,52,1,1,0,0,1,400001
400203,53,0,0,1,0,0,400001
400204,54,0,0,0,0,1,400001
400205,55,1,0,0,1,1,400001
400206,56,0,0,0,1,0,400001
400207,57,1,1,0,0,0,400001
400208,58,1,1,0,1,1,400001
400209,59,0,1,1,0,1,400001
400210,60,0,1,0,0,1,400001
400211,61,0,1,0,1,0,400001
400212,62,0,1,0,1,1,400001
400213,63,0,0,0,0,0,400001
400214,64,1,1,0,1,1,400001
400215,65,1,0,1,0,1,400001
400216,66,0,0,0,1,1,400001
400217,67,1,0,1,1,0,400001
400218,68,0,0,1,0,1,400001
400219,69,0,0,1,1,0,400001
400220,70,0,0,0,1,1,400001
400221,71,0,0,1,0,1,400001
400222,72,1,1,1,0,0,400001
400223,73,1,1,1,0,1,400001
400224,74,1,0,1,1,1,400001
400225,75,1,1,1,0,1,400001
400226,76,1,1,0,0,1,400001
400227,77,1,1,1,1,0,400001
400228,78,0,1,0,0,1,400001
400229,79,1,1,1,1,1,400001
400230,80,1,0,1,0,1,400001
400231,81,1,1,1,1,0,400001
400232,82,1,0,1,1,0,400001
400233,83,1,1,1,0,1,400001
400234,84,1,1,1,1,1,400001
400235,85,0,1,0,0,1,400001
400236,86,1,0,0,0,1,400001
400237,87,0,1,0,0,0,400001
400238,88,1,1,0,1,0,400001
400239,89,0,1,0,0,1,400001
400240,90,0,0,1,0,1,400001
400241,91,0,1,1,1,1,400001
400242,92,1,1,0,1,1,400001
400243,93,0,0,1,0,1,400001
400244,94,1,0,1,1,0,400001
400245,95,0,0,0,0,1,400001
400246,96,0,1,0,0,1,400001
400247,97,1,1,1,1,0,400001
400248,98,1,1,0,0,0,400001
400249,99,0,1,0,1,0,400001
400250,100,0,1,1,0,0,400001
400251,101,0,1,0,0,0,400001
400252,102,0,1,1,1,0,400001
400253,103,0,0,0,1,0,400001
400254,104,0,0,0,0,1,400001
400255,105,0,0,1,0,1,400001
400256,106,0,0,0,0,0,400001
400257,107,1,1,1,0,1,400001
400258,108,1,0,1,0,1,400001
400259,109,1,0,0,1,1,400001
400260,110,1,0,1,1,0,400001
400261,111,0,1,0,0,0,400001
400262,112,0,1,1,0,0,400001
400263,113,1,1,1,0,1,400001
400264,114,1,0,1,1,1,400001
400265,115,0,1,0,1,0,400001
400266,116,0,0,0,1,0,400001
400267,117,1,0,0,1,1,400001
400268,118,1,1,0,0,1,400001
400269,119,1,1,1,0,0,400001
400270,120,0,1,0,0,1,400001
400271,121,1,1,0,1,0,400001
400272,122,1,0,1,0,0,400001
400273,123,0,1,1,0,0,400001
400274,124,0,1,1,1,0,400001
400275,125,1,1,1,0,0,400001
400276,126,0,0,1,1,0,400001
400277,127,0,1,1,1,0,400001
400278,128,0,0,0,0,0,400001
400279,129,1,0,1,0,0,400001
400280,130,0,0,1,0,1,400001
400281,131,0,0,0,0,0,400001
400282,132,1,1,1,1,0,400001
400283,133,1,1,1,0,0,400001
400284,134,0,1,0,1,1,400001
400285,135,0,0,0,1,1,400001
400286,136,0,0,0,1,0,400001
400287,137,0,0,0,1,1,400001
400288,138,1,1,1,1,0,400001
400289,139,0,0,0,1,0,400001
400290,140,1,0,0,1,1,400001
400291,141,0,0,1,0,0,400001
400292,142,0,1,0,0,1,400001
400293,143,0,1,1,0,0,400001
400294,144,0,1,0,1,0,400001
400295,145,0,0,0,1,1,400001
400296,146,1,1,0,1,0,400001
400297,147,1,0,1,0,1,400001
400298,148,1,0,1,0,0,400001
400299,149,0,1,0,0,0,400001
400300,0,1,0,1,0,1,400002
400301,1,0,0,0,0,0,400002
400302,2,1,0,0,0,0,400002
400303,3,0,1,1,1,0,400002
400304,4,0,1,0,0,1,400002
400305,5,1,0,1,0,1,400002
400306,6,1,0,1,0,0,400002
400307,7,1,1,0,0,0,400002
400308,8,0,1,0,0,0,400002
400309,9,0,0,1,0,1,400002
400310,10,1,1,1,0,0,400002
400311,11,0,0,1,0,1,400002
400312,12,1,1,1,0,0,400002
400313,13,1,1,1,0,1,400002
400314,14,1,1,1,0,1,400002
400315,15,0,1,1,1,1,400002
400316,16,1,0,1,1,1,400002
400317,17,1,0,0,0,0,400002
400318,18,0,0,1,1,0,400002
400319,19,1,1,0,1,0,400002
400320,20,1,1,0,0,0,400002
400321,21,0,0,1,1,1,400002
400322,22,1,0,1,1,1,400002
400323,23,0,0,1,0,0,400002
400324,24,0,0,1,1,0,400002
400325,25,1,1,1,0,1,400002
400326,26,1,0,1,0,0,400002
400327,27,1,0,1,0,0,400002
400328,28,0,1,1,0,0,400002
400329,29,1,1,1,0,0,400002
400330,30,0,1,1,1,1,400002
400331,31,1,1,1,1,1,400002
400332,32,0,1,0,1,0,400002
400333,33,0,0,0,1,1,400002
400334,34,1,0,0,1,0,400002
400335,35,1,0,1,0,0,400002
400336,36,0,1,1,0,1,400002
400337,37,1,1,1,0,1,400002
400338,38,0,0,1,1,0,400002
400339,39,0,1,1,1,1,400002
400340,40,0,1,0,0,0,400002
400341,41,0,0,1,0,1,400002
400342,42,1,1,0,1,0,400002
400343,43,0,1,1,1,1,400002
400344,44,0,0,0,0,1,400002
400345,45,1,0,1,0,0,400002
400346,46,0,1,1,1,1,400002
400347,47,0,1,1,0,1,400002
400348,48,0,0,0,0,0,400002
400349,49,1,1,1,0,0,400002
400350,50,1,0,1,1,1,400002
400351,51,1,1,0,1,0,400002
400352,52,1,1,1,0,1,400002
400353,53,0,0,1,1,0,400002
400354,54,0,1,1,1,0,400002
400355,55,1,1,1,1,1,400002
400356,56,1,0,0,1,0,400002
400357,57,1,1,1,1,1,400002
400358,58,1,1,0,1,0,400002
400359,59,1,1,0,0,0,400002
400360,60,1,0,0,0,1,400002
400361,61,0,1,0,1,0,400002
400362,62,0,0,1,1,1,400002
400363,63,1,1,0,0,1,400002
400364,64,1,1,1,1,0,400002
400365,65,0,1,0,0,0,400002
400366,66,1,0,1,0,1,400002
400367,67,0,0,1,0,1,400002
400368,68,0,1,1,0,0,400002
400369,69,0,1,0,1,1,400002
400370,70,1,1,0,0,0,400002
400371,71,1,1,0,0,0,400002
400372,72,1,1,1,1,0,400002
400373,73,0,1,0,1,1,400002
400374,74,1,1,1,0,1,400002
400375,75,1,1,0,0,0,400002
400376,76,1,1,1,0,1,400002
400377,77,0,1,1,0,0,400002
400378,78,1,0,1,1,1,400002
400379,79,0,0,0,0,0,400002
400380,80,0,0,1,0,0,400002
400381,81,1,1,0,1,0,400002
400382,82,1,1,0,0,1,400002
400383,83,0,1,1,1,1,400002
400384,84,1,1,1,1,1,400002
400385,85,1,0,0,1,0,400002
400386,86,0,0,1,0,1,400002
400387,87,1,0,0,0,0,400002
400388,88,0,1,0,1,0,400002
400389,89,1,1,1,1,1,400002
400390,90,1,0,0,1,1,400002
400391,91,1,0,0,1,1,400002
400392,92,1,1,0,1,1,400002
400393,93,0,0,0,0,1,400002
400394,94,1,0,0,1,0,400002
400395,95,1,0,0,1,1,400002
400396,96,0,0,1,0,0,400002
400397,97,1,0,0,0,0,400002
400398,98,0,1,1,0,0,400002
400399,99,1,0,1,0,1,400002
400400,100,1,1,1,1,0,400002
400401,101,0,0,1,0,0,400002
400402,102,1,1,0,0,0,400002
400403,103,1,1,0,0,1,400002
400404,104,1,1,0,0,1,400002
400405,105,1,0,0,0,0,400002
400406,106,0,1,1,0,0,400002
400407,107,1,1,1,1,1,400002
400408,108,0,1,0,0,1,400002
400409,109,0,0,1,0,1,400002
400410,110,0,0,1,1,1,400002
400411,111,1,1,0,1,0,400002
400412,112,0,0,1,0,0,400002
400413,113,0,0,0,0,1,400002
400414,114,0,0,1,0,0,400002
400415,115,0,0,1,0,1,400002
400416,116,0,0,1,1,0,400002
400417,117,0,1,0,1,0,400002
400418,118,0,1,0,0,1,400002
400419,119,0,1,0,0,0,400002
400420,120,1,1,1,0,1,400002
400421,121,0,0,0,0,1,400002
400422,122,0,1,1,1,0,400002
400423,123,0,1,0,0,0,400002
400424,124,0,0,1,0,1,400002
400425,125,1,1,0,0,1,400002
400426,126,0,0,0,0,1,400002
400427,127,1,1,0,0,1,400002
400428,128,0,0,1,1,0,400002
400429,129,0,1,0,0,0,400002
400430,130,1,0,0,1,0,400002
400431,131,1,1,0,0,0,400002
400432,132,1,0,1,1,0,400002
400433,133,0,1,0,0,0,400002
400434,134,1,1,0,0,0,400002
400435,135,1,0,1,0,1,400002
400436,136,1,1,1,0,1,400002
400437,137,0,1,0,1,1,400002
400438,138,1,1,0,1,1,400002
400439,139,0,0,1,1,0,400002
400440,140,0,1,0,0,1,400002
400441,141,0,1,1,1,1,400002
400442,142,0,0,0,0,1,400002
400443,143,1,0,1,1,0,400002
400444,144,1,1,1,1,0,400002
400445,145,1,0,0,0,0,400002
400446,146,0,1,1,1,1,400002
400447,147,0,1,0,1,0,400002
400448,148,0,0,1,0,1,400002
400449,149,0,1,0,0,0,400002
400450,0,0,1,1,0,1,400003
400451,1,0,1,1,1,1,400003
400452,2,0,1,0,0,1,400003
400453,3,0,1,1,1,0,400003
400454,4,1,0,0,1,1,400003
400455,5,1,0,0,0,1,400003
400456,6,1,0,1,0,1,400003
400457,7,1,1,1,0,0,400003
400458,8,1,0,0,0,0,400003
400459,9,1,0,1,0,1,400003
400460,10,1,1,0,1,0,400003
400461,11,1,0,0,0,1,400003
400462,12,1,0,0,1,1,400003
400463,13,1,1,0,1,1,400003
400464,14,0,1,1,0,0,400003
400465,15,0,0,1,1,1,400003
400466,16,0,0,0,0,0,400003
400467,17,1,1,0,0,0,400003
400468,18,0,1,1,0,1,400003
400469,19,0,1,1,0,1,400003
400470,20,0,1,0,0,0,400003
400471,21,0,1,0,0,1,400003
400472,22,0,1,1,0,1,400003
400473,23,0,0,0,1,0,400003
400474,24,0,0,1,0,0,400003
400475,25,0,1,1,0,0,400003
400476,26,1,0,0,1,0,400003
400477,27,0,0,1,0,0,400003
400478,28,0,1,1,0,0,400003
400479,29,1,1,1,1,0,400003
400480,30,0,1,0,0,0,400003
400481,31,0,1,1,0,0,400003
400482,32,1,0,0,1,0,400003
400483,33,0,1,1,0,0,400003
400484,34,0,0,0,0,1,400003
400485,35,1,0,1,0,1,400003
400486,36,0,0,0,0,1,400003
400487,37,0,1,1,0,1,400003
400488,38,1,1,1,0,1,400003
400489,39,0,0,1,0,1,400003
400490,40,0,0,1,0,0,400003
400491,41,1,0,1,1,1,400003
400492,42,1,1,0,1,1,400003
400493,43,1,0,1,1,1,400003
400494,44,1,1,0,1,0,400003
400495,45,1,0,1,0,0,400003
400496,46,1,1,1,1,0,400003
400497,47,0,0,0,1,0,400003
400498,48,0,0,0,1,0,400003
400499,49,0,0,0,0,0,400003
400500,50,1,1,1,1,0,400003
400501,51,0,0,1,0,0,400003
400502,52,0,1,0,0,1,400003
400503,53,1,1,1,1,0,400003
400504,54,0,1,1,1,1,400003
400505,55,0,0,1,0,1,400003
400506,56,1,0,1,1,0,400003
400507,57,0,1,0,1,1,400003
400508,58,0,1,0,0,1,400003
400509,59,0,0,1,1,1,400003
400510,60,0,0,1,0,1,400003
400511,61,1,1,1,0,0,400003
400512,62,1,0,0,1,1,400003
400513,63,0,1,1,1,1,400003
400514,64,0,1,0,0,0,400003
400515,65,0,1,0,1,0,400003
400516,66,0,1,1,1,0,400003
400517,67,1,1,1,0,1,400003
400518,68,0,0,1,1,1,400003
400519,69,1,0,1,0,1,400003
400520,70,1,1,1,1,1,400003
400521,71,1,1,0,1,0,400003
400522,72,0,0,1,1,0,400003
400523,73,1,1,0,0,1,400003
400524,74,1,1,0,1,1,400003
400525,75,1,1,1,0,1,400003
400526,76,0,1,0,0,0,400003
400527,77,0,1,0,0,1,400003
400528,78,1,1,1,0,0,400003
400529,79,0,1,1,1,1,400003
400530,80,1,0,1,1,1,400003
400531,81,1,0,0,1,1,400003
400532,82,1,1,0,0,0,400003
400533,83,1,0,1,1,1,400003
400534,84,1,1,1,1,0,400003
400535,85,1,0,1,0,1,400003
400536,86,1,0,0,0,0,400003
400537,87,0,1,0,0,1,400003
400538,88,0,0,1,1,1,400003
400539,89,1,1,1,0,1,400003
400540,90,0,1,1,0,0,400003
400541,91,0,1,1,1,1,400003
400542,92,1,1,0,1,1,400003
400543,93,1,1,0,0,1,400003
400544,94,0,0,0,0,1,400003
400545,95,1,1,1,1,1,400003
400546,96,0,0,1,0,0,400003
400547,97,1,1,0,1,0,400003
400548,98,1,1,0,1,0,400003
400549,99,1,0,0,1,0,400003
400550,100,0,1,1,1,0,400003
400551,101,1,1,0,1,0,400003
400552,102,1,0,1,1,1,400003
400553,103,1,0,1,1,1,400003
400554,104,1,1,1,1,1,400003
400555,105,0,0,0,1,1,400003
400556,106,1,1,0,0,1,400003
400557,107,1,1,0,1,0,400003
400558,108,1,1,1,0,0,400003
400559,109,0,0,1,0,1,400003
400560,110,0,1,1,0,0,400003
400561,111,1,0,1,1,0,400003
400562,112,1,1,1,0,1,400003
400563,113,0,0,1,0,1,400003
400564,114,1,1,1,1,1,400003
400565,115,0,1,1,0,1,400003
400566,116,1,1,1,0,0,400003
400567,117,1,1,1,1,1,400003
400568,118,1,0,1,0,1,400003
400569,119,1,0,0,0,0,400003
400570,120,0,0,1,0,0,400003
400571,121,0,0,1,0,1,400003
400572,122,1,1,1,1,1,400003
400573,123,1,1,1,1,1,400003
400574,124,1,1,1,1,1,400003
400575,125,1,1,1,1,0,400003
400576,126,1,0,0,0,0,400003
400577,127,0,0,1,1,0,400003
400578,128,0,1,0,1,1,400003
400579,129,1,1,1,0,1,400003
400580,130,0,1,0,1,1,400003
400581,131,1,0,0,1,0,400003
400582,132,0,1,0,1,0,400003
400583,133,0,1,1,0,1,400003
400584,134,1,1,1,1,0,400003
400585,135,1,0,1,0,0,400003
400586,136,1,0,1,0,1,400003
400587,137,1,1,0,1,1,400003
400588,138,0,1,1,1,1,400003
400589,139,0,1,0,1,1,400003
400590,140,0,0,1,0,0,400003
400591,141,1,0,1,0,1,400003
400592,142,1,1,1,1,1,400003
400593,143,0,0,0,0,0,400003
400594,144,1,0,0,1,0,400003
400595,145,0,0,0,0,1,400003
400596,146,1,1,0,1,0,400003
400597,147,1,1,0,1,0,400003
400598,148,0,1,0,0,1,400003
400599,149,1,1,0,0,0,400003
400600,0,1,1,1,0,1,400004
400601,1,0,0,1,0,0,400004
400602,2,0,0,1,0,0,400004
400603,3,0,1,1,0,0,400004
400604,4,0,1,1,0,1,400004
400605,5,0,1,0,1,0,400004
400606,6,0,1,1,0,0,400004
400607,7,0,0,1,1,1,400004
400608,8,1,1,0,0,1,400004
400609,9,1,1,1,1,1,400004
400610,10,0,0,0,0,1,400004
400611,11,0,1,1,1,0,400004
400612,12,0,1,0,1,0,400004
400613,13,1,1,1,0,0,400004
400614,14,1,0,1,0,1,400004
400615,15,1,1,0,0,1,400004
400616,16,0,0,0,1,1,400004
400617,17,1,1,0,1,0,400004
400618,18,0,0,1,1,0,400004
400619,19,1,0,1,0,0,400004
400620,20,0,1,0,0,0,400004
400621,21,1,0,0,1,1,400004
400622,22,0,0,0,1,1,400004
400623,23,1,1,0,1,1,400004
400624,24,0,1,1,0,1,400004
400625,25,0,0,1,1,1,400004
400626,26,0,1,1,0,0,400004
400627,27,1,0,0,0,1,400004
400628,28,1,1,1,0,0,400004
400629,29,1,1,0,0,0,400004
400630,30,1,1,0,1,0,400004
400631,31,0,1,1,0,0,400004
400632,32,0,0,1,1,1,400004
400633,33,1,1,0,0,1,400004
400634,34,0,0,0,1,1,400004
400635,35,1,1,0,1,1,400004
400636,36,1,0,1,0,1,400004
400637,37,1,0,0,1,0,400004
400638,38,1,0,1,1,1,400004
400639,39,1,1,0,0,1,400004
400640,40,1,0,1,0,1,400004
400641,41,0,1,1,0,1,400004
400642,42,1,0,1,1,0,400004
400643,43,0,1,0,0,1,400004
400644,44,1,0,0,0,1,400004
400645,45,0,1,0,1,1,400004
400646,46,1,0,0,1,0,400004
400647,47,0,0,0,1,0,400004
400648,48,1,0,0,0,1,400004
400649,49,1,0,1,1,1,400004
400650,50,0,0,1,1,0,400004
400651,51,0,0,0,0,1,400004
400652,52,1,1,0,1,1,400004
400653,53,1,0,0,0,1,400004
400654,54,0,1,1,0,0,400004
400655,55,1,1,0,1,0,400004
400656,56,1,0,0,1,1,400004
400657,57,0,0,1,0,1,400004
400658,58,1,0,0,1,0,400004
400659,59,0,0,0,1,1,400004
400660,60,0,1,1,0,1,400004
400661,61,1,0,1,0,0,400004
400662,62,0,1,1,0,1,400004
400663,63,0,0,1,0,1,400004
400664,64,0,0,0,1,1,400004
400665,65,0,0,1,1,1,400004
400666,66,0,0,1,0,1,400004
400667,67,1,1,1,1,0,400004
400668,68,1,0,0,1,0,400004
400669,69,0,0,1,1,1,400004
400670,70,0,0,1,0,0,400004
400671,71,0,1,1,1,0,400004
400672,72,0,1,1,0,1,400004
400673,73,1,1,1,1,0,400004
400674,74,1,0,0,1,0,400004
400675,75,1,0,1,0,0,400004
400676,76,0,1,0,1,0,400004
400677,77,0,0,0,0,0,400004
400678,78,0,0,1,0,0,400004
400679,79,1,0,1,1,0,400004
400680,80,1,0,1,1,0,400004
400681,81,0,1,1,1,0,400004
400682,82,1,1,0,1,0,400004
400683,83,1,1,1,0,1,400004
400684,84,1,0,1,0,1,400004
400685,85,0,1,1,1,0,400004
400686,86,1,0,0,0,1,400004
400687,87,1,1,0,0,0,400004
400688,88,1,1,0,1,1,400004
400689,89,1,1,1,1,0,400004
400690,90,1,0,1,0,0,400004
400691,91,0,0,1,1,0,400004
400692,92,0,1,1,1,1,400004
400693,93,0,1,0,0,0,400004
400694,94,0,0,0,0,1,400004
400695,95,1,0,1,0,1,400004
400696,96,0,1,0,0,1,400004
400697,97,0,0,1,1,0,400004
400698,98,0,1,1,1,1,400004
400699,99,0,1,1,1,0,400004
400700,100,0,0,0,1,1,400004
400701,101,1,0,1,1,0,400004
400702,102,1,1,0,0,1,400004
400703,103,0,0,1,1,0,400004
400704,104,0,1,0,1,0,400004
400705,105,0,0,1,1,0,400004
400706,106,0,1,0,1,1,400004
400707,107,0,0,0,1,1,400004
400708,108,0,1,1,1,0,400004
400709,109,1,1,0,0,0,400004
400710,110,1,0,1,0,0,400004
400711,111,0,1,0,0,1,400004
400712,112,1,0,1,0,0,400004
400713,113,0,1,0,1,0,400004
400714,114,1,0,0,0,0,400004
400715,115,1,0,1,1,0,400004
400716,116,0,1,0,1,1,400004
400717,117,1,0,1,0,0,400004
400718,118,0,0,1,0,1,400004
400719,119,1,0,0,1,1,400004
400720,120,1,0,1,0,0,400004
400721,121,0,1,1,1,0,400004
400722,122,0,1,1,1,0,400004
400723,123,1,1,0,1,1,400004
400724,124,1,0,1,0,0,400004
400725,125,1,0,0,0,0,400004
400726,126,1,1,1,1,1,400004
400727,127,1,0,1,1,1,400004
400728,128,1,1,1,1,1,400004
400729,129,1,1,1,0,1,400004
400730,130,1,0,1,1,0,400004
400731,131,0,0,0,1,1,400004
400732,132,1,1,0,1,0,400004
400733,133,0,1,0,0,0,400004
400734,134,1,1,0,1,0,400004
400735,135,1,0,1,1,0,400004
400736,136,0,1,1,1,0,400004
400737,137,0,0,0,1,1,400004
400738,138,0,0,1,1,0,400004
400739,139,1,0,0,1,0,400004
400740,140,1,1,0,1,0,400004
400741,141,0,1,1,1,0,400004
400742,142,0,1,0,1,0,400004
400743,143,0,1,0,1,0,400004
400744,144,0,0,1,0,0,400004
400745,145,1,1,1,1,1,400004
400746,146,1,0,1,1,1,400004
400747,147,0,1,0,1,1,400004
400748,148,0,0,1,0,1,400004
400749,149,0,0,1,1,1,400004
400750,0,0,1,0,0,1,400005
400751,1,0,0,1,1,1,400005
400752,2,1,0,1,0,1,400005
400753,3,0,0,1,0,1,400005
400754,4,0,0,0,0,0,400005
400755,5,1,1,0,1,1,400005
400756,6,1,1,1,0,0,400005
400757,7,0,0,0,1,1,400005
400758,8,0,1,0,1,0,400005
400759,9,1,1,0,1,0,400005
400760,10,0,1,1,0,0,400005
400761,11,0,1,1,0,1,400005
400762,12,1,1,0,1,1,400005
400763,13,0,0,0,0,1,400005
400764,14,0,1,0,0,0,400005
400765,15,1,0,0,0,1,400005
400766,16,0,1,1,1,0,400005
400767,17,1,1,0,1,1,400005
400768,18,0,0,1,0,1,400005
